     17489    56.47662715    24.34667079   5.45
     17499    56.49432401    24.17051536   3.72
     17506    56.47190118    -0.23964414   5.56
     17527    56.56734981    24.89633200   5.66
     17529    56.61451957    42.63546169   3.77
     17531    56.57816029    24.52432072   4.30
     17534    56.46014233   -47.30243452   5.72
     17563    56.66465310     6.10681887   5.34
     17573    56.73267899    24.42456812   3.87
     17579    56.75332141    24.61130072   5.76
     17584    56.82210896    45.73855717   5.66
     17585    56.94560531    67.25839611   5.79
     17587    56.91851147    63.40159854   4.78
     17593    56.75406552   -12.04510034   4.43
     17595    56.78636827     6.86026323   5.91
     17608    56.85684046    24.00498523   4.14
     17618    56.80297047   -29.28162704   5.91
     17651    56.91251351   -23.19205516   4.22
     17678    56.74160970   -74.18280377   3.26
